1.1.1,वृद्धिः आत् ऐच् ,,,
,,२,पूर्वान्ते कप्रतिषेधः ,
,,३,सिद्धम् तु आदिष्टस्य तुड्वचनात् ,
,,४,सन्नियोगात् वा,
4.3.22,सर्वत्र अण् च तलोपः च ,,,
,,१,हेमन्तस्य अणि तलोपवचनानर्थक्यम् हेम्नः प्रकृत्यन्तरत्वात् ,
,,२,अलोपदर्शनात् च,
4.3.23,सायञ्चिरम्प्राह्णेप्रगेव्ययेभ्यः ट्युट्युलौ तुट् च ,,,
,,१,सायचिरयोः मकारान्तत्वम् प्रत्ययसन्नियुक्तम् ,
,,२,प्राह्णप्रग्योः एकारान्तत्वम् ,
,,३,तुटि उक्तम् ,
,,४,पूर्वान्ते विसर्जनीयः ,
,,५,सिद्धम् तु आदिष्टस्य तुड्वचनात् ,
,,६,सन्नियोगात् वा,
4.3.24,विभाषा पूर्वाह्णापराह्णाभ्याम् ,,,
,,१,पूर्वाह्णापराह्णाभ्याम् सुबन्तवचनम् सप्तमीश्रवणाऋथम् ,
,,२,अलुग्वचनम् ज्ञापकम् इति चेत् अव्ययात् सप्तमीप्रसङ्गः,
4.3.25,तत्र जातः ,,,
,,१,तत्रजातादिषु वचनम् नियमार्थम्,
4.3.34,श्रविष्ठाफल्गुन्यनुराधास्वातितिष्यपुष्यपुनर्वसुहस्तविशाखाषाढाबहुलात् लुक् ,,,
,,१,लुक्प्रकरणे चित्रारेवतीरोहिणीभ्यः स्त्रियाम् उपसङ्ख्यानम् ,
,,२,फल्गुन्यषाढाभ्याम् टानौ ,
,,३,श्रविष्ठाषाढाभ्याम् छण् ,
,,४,न वा नक्षत्रेभ्यः बलुलम् लुग्वचनात्,
4.3.39,प्रायभवः ,,,
,,१,प्रायभवग्रहणम् अनर्थकम् तत्रभवेन कृतत्वात् ,
,,२,अनित्यभवः प्रायभवः इति चेत् मुक्तसंशयेन तुल्यम्,
4.3.42,कोशात् ढञ् ,,,
,,१,विकारे कोशात् ढञ् ,
,,२,सम्भूते हि अर्थानुपपत्तिः,
4.3.53,तत्र भवः ,,,
,,१,तत्रप्रकरणे तत्र इति पुनर्वचनम् कालनिवृत्त्यर्थम्,
4.3.58,गम्भीरात् ञ्यः ,,,
,,१,ञ्यप्रकरणे परिमुखादिभ्यः उपसङ्ख्यानम् ,
,,२,अव्ययीभावाद् विधाने उपकूलादिभ्यः प्रतिषेधः,
4.3.60,अन्तःपूर्वपदात् ठञ्,,श्लोकवार्त्तिक: ,
,,१,समानस्य तदादेः च अध्यात्मादिषु च इष्यते ऊर्ध्वन्दमात् च देहात् च लोकोत्तरपदस्य च ,
,,२,मुखपार्श्वतसोः ईयः कुक् जनस्य परस्य च ईयः कार्यः अथ मध्यस्य मण्मीयौ च प्रत्ययौ मध्य,"[R: मध्यः] मध्यम् दिनण् च अस्मात् स्थाम्नः लुक् अजिनात् तथा बाह्यः दैव्यः पाञ्चजन्यः गाम्भीर्यम् च ञ्यः इष्यते
७०८: समानस्य तदादेः च अध्यात्मादिषु च इष्यते ऊर्ध्वन्दमात् च देहात् च लोकोत्तरपदस्य च मुखपार्श्वतसोः ईयः कुक् जनस्य परस्य च ईयः कार्यः अथ मध्यस्य मण्मीयौ च प्रत्ययौ मध्यः मध्यम् दिनण् च अस्मात् स्थाम्नः लुक् अजिनात् तथा बाह्यः दैव्यः पाञ्चजन्यः गाम्भीर्यम् च ञ्यः इष्यते .]"
4.3.66,तस्य व्याख्याने इति च व्याख्यातव्यनाम्नः ,,,
,,१,भवव्याख्यानयोः युगपत् अधिकारः अपवादविधानार्थः ,
,,२,कृतनिर्देशौ हि तौ ,
,,३,तत्र व्याख्यातव्यनाम्नः ग्रहणम् भवार्थम् ,
,,४,व्याख्याने हि अवचनात् सिद्धम् ,
,,५,भवे मन्त्रेषु लुग्वचनम् ,
,,६,कल्पे च व्याख्याने ,
,,७,न वा तादर्थ्यात् ताच्छब्द्यम्,
4.3.72,द्व्यजृद्ब्राह्मणर्क्प्रथमाध्वरपुरश्चरणनामाख्यातात् ठक् ,,,
,,१,नामाख्यातग्रहणम् सङ्घातविगृहीतार्थम्,
4.3.84,विदूरात् ञ्यः,,श्लोकवार्त्तिक: वालवायः विदूरम् च प्रकृत्यन्तरम् एव वा न वै तत्र इति चेत् ब्रूयात् जित्वरीवत् उपाचरेत् वालवायः विदूरम् च प्रकृत्यन्तरम् एव वा न वै तत्र इति चेत् ब्रूयात् जित्वरीवत् उपाचरेत्,
4.3.87,अधिकृत्य कृते ग्रन्थे ,,,
,,१,अधिकृत्य कृते ग्रन्थे लुप् आख्यायिकाभ्यः बहुलम्,
4.3.88,शिशुक्रन्दयमसभद्वन्द्वेन्द्रजनादिभ्यः छः ,,,
,,१,द्वन्द्वे देवासुरादिभ्यः प्रतिषेधः,
4.3.100,जनपदिनाम् जनपदवत् सर्वम् जनपदेन समानशब्दानाम् बहुवचने ,,,
,,१,सर्ववचनम् प्रकृतिनिर्ह्रासार्थम् ,
,,२,तत् च मद्रवृज्यर्थम्,
4.3.101,तेन प्रोक्तम् ,,,
,,१,प्रोक्तग्रहणम् अनर्थकम् तत्र अदर्शनात् ,
,,२,ग्रन्थे च दर्शनात् ,
,,३,छन्दोर्थम् इति चेत् तुलयम्,
4.3.104,कलापिवैशम्पायनान्तेवासिभ्यः च ,,,
,,१,प्रत्यक्षकारिग्रहणम् ,
,,२,कलापिखाडायग्रहणम् ज्ञापकम् वैशम्पायनान्तेवासिषु प्रत्यक्षकारिग्रहणस्य ,
,,३,छन्दोग्रहणम् च इतरथा हि अतिप्रसङ्गः,
4.3.105,पुराणप्रोक्तेषु ब्राह्मणकल्पेषु ,,,
,,१,पुराणप्रोक्तेषु ब्राह्मणकल्पेषु याज्ञवल्क्यादिभ्यः प्रतिषेधः तुल्यकालत्वात्,
4.3.116,कृते ग्रन्थे ,,,
,,१,कृते ग्रन्थे मक्षिकादिभ्यः अण् ,
,,२,तद्विशेषेभ्यः च ,
,,३,योगविभागात् सिद्धम्,
4.3.120,तस्य इदम् ,,,
,,१,तस्य इदम् इति असन्निहिते अप्राप्तिः इदमः प्रत्यक्षवाचित्वात् ,
,,२,सिद्धम् तु यद्योगा षष्ठी तत्र ,
,,३,अनन्तरादिषु च प्रतिषेधः ,
,,४,सिद्धम् तु परिगणनात् ,
,,५,स्वे ग्रामजनपद्मनुष्येभ्यः ,
,,६,पत्त्रात् वाह्ये ,
,,७,रथात् रथाङ्गे ,
,,८,वहेः तुः अण् इट् च ,
,,९,अग्नीधः शरणे रञ् भ च ,
,,१०,समिधाम् आधाने षेण्यण् ,
,,११,चरणात् धर्माम्नाययोः,
4.3.125,द्वन्द्वात् वुन् वैरमैथुनिकयोः ,,,
,,१,वैरे देवासुरादिभ्यः प्रतिषेधः,
4.3.127,द्वन्द्वात् सङ्घाङ्कलक्षणेषु अञ्यञिञाम् अण् ,,,
,,१,सङ्घादिषु घोषग्रहणम् ,
,,२,सङ्घादिषु प्रत्ययस्य णित्करणानर्थक्यम् वृद्धत्वात् प्रातिदिकस्य ,
,,३,लिङ्गपुंवद्भावप्रतिषेधार्थम् तु,
4.3.131,रैवतिकादिभ्यः छः ,,,
,,१,कौपिञ्जलहस्तिपदाद् अण् ,
,,२,आथर्वणिकस्य इकलोपः च,
4.3.134,तस्य विकारः ,,,
,,१,तस्यप्रकरणे तस्यपुनर्वचनम् शैषिकनिवृत्त्यर्थम् श्लोक: ,
,,२,तस्येदंवचनात् प्रसङ्गः ,
,,३,बाधनार्थम् कृतम् भवेत् उत्सर्गः शेषः एव असौ न वा सम्प्रत्ययः ,
,,४,अवयवे च अप्राण्योषधिवृक्षेभ्यः अनिवृत्तिः ,
,,५,अण्मयटोः च विप्रतिषेधानुपपत्तिः मयडुत्सर्गात् ,
,,६,अनुवृत्तौ हि छोत्सर्गापवादविप्रतिषेधात् मयट्,
4.3.135,अवयवे च प्राण्योषधिवृक्षेभ्यः ,,,
,,१,विकारावयवयोः उक्तम्,
4.3.136,बिल्वादिभ्यः अण् ,,,
,,१,बिल्वादिषु गवीधुकाग्रहणम् मयट्प्रतिषेधार्थम्,
4.3.140,अनुदात्तादेः च ,,,
,,१,अनुदात्तादेः अञः विधाने आद्युदात्तात् ङीषः उपसङ्ख्यानम् ,
,,२,पदस्य हि अनुदात्तादित्वम् ,
,,३,न वा समर्थस्य अनुदात्तादित्वात् ,
,,४,पदग्रहणम् परिमाणार्थम्,
4.3.143,मयट् वा एतयोः भाषायाम् अभक्षाच्छादनयोः ,,,
,,१,मयड्वैतयोर्वचनम् अपवादविषये अनिवृत्त्यर्थम् ,
,,२,एतयोः इति अर्थनिर्देशः,
4.3.155,ञितः च तत्प्रत्ययात् ,,,
,,१,विकारावयवयोः विकारावयवयुक्तत्वात् मयट्प्रतिषेधार्थम् ञितः च तत्प्रत्ययात् अञः विधानम् ,
,,२,न वा दृष्टः हि अवयवे समुदायशब्दः विकारे च प्रकृतिशब्दः तस्मात् मयडभावः ,
,,३,विकारावयवशब्दात् प्रसङ्गः इति चेत् न तेन अनभिधानात् ,
,,४,अभिधाने हि अन्यतः अपि मयट्प्रसङ्गः ,
,,५,तस्मात् तत्प्रत्ययान्तात् लुग्वचनम्,
4.3.156,क्रीतवत् परिमाणात् ,,,
,,१,क्रीतवत् परिमाणात् अङ्गम् च ,
,,२,अणः वृद्धात् मयट् ,
,,३,ओः अञः अनुदात्तादेः अञः च ,
,,४,मयटः प्राण्यञ् विप्रतिषेधेन ,
,,५,न वा अनवकाशत्वात् अपवादः मयट् ,
,,६,प्राण्यञः च ,
,,७,तस्मात् मयड्विधाने प्राणिप्रतिषेधः ,
,,८,अनुदात्तादेः अञः प्राण्यञ् विप्रतिषेधेन,
4.3.163,फले लुक् ,,,
,,१,फले लुग्वचनानर्थक्यम् प्रकृत्यन्तरत्वात् ,
,,२,एकान्तदर्शनात् प्रसङ्गः इति चेत् वृक्षे लुग्वचनम्,
4.3.166,लुप् च ,,,
,,१,लुप्प्रकरणे फलपाकशुषाम् उपसङ्ख्यानम् ,
,,२,पुष्पमूलेषु च बहुलम्,
4.4.1,प्राक् वहतेः ठक् ,,,
,,१,ठक्प्रकरणे तत् आह इति माशब्दादिभ्यः उपसङ्ख्यानम् ,
,,२,आहौ प्रभूतादिभ्यः ,
,,३,पृच्छतौ सुस्नातादिभ्यः ,
,,४,गच्छतौ परदारादिभ्यः,
4.4.9,आकर्षात् ष्ठल्,,श्लोक: आकर्षात् पर्पादेः भस्त्रादिभ्यः कुसीद्सूत्रात् च आवसथात् किसरादेः षितः षट् एते ठगधिकारे,
4.4.17,विभाषा विवधात्,[वीवधात् च इति वक्तव्यम् ],,
4.4.20,त्रेः मप् नित्यम् ,,,
,,१,त्रेः मम्नित्यवचनम् विषयार्थम् ,
,,२,तत्र यथाधिकारम् तद्विषयप्रसङ्गः,
4.4.24,लवणात् लुक् ,,,
,,१,लवणात् लुग्वचनानर्थक्यम् रसवाचिव्तात् ,
,,२,असंसृष्टे च दर्शनात् ,
,,३,संसृष्टे च अदर्शनात्,
4.4.30,प्रयच्छति गर्ह्यम् ,,,
,,१,प्रयच्छति गर्हाय ,
,,२,मेस्याल्लोपः वा ,
,,३,वृद्धेः वृधुषिभावः,
4.4.41,धर्मम् चरति ,,,
,,१,अधर्मात् च,
4.4.49,ऋतः अञ् ,,,
,,१,नृनराभ्याम् अञ्वचनम् ,
,,२,विशसितुः इड्लोपः च ,
,,३,विभाजयितुः णिलोपः च,
4.4.65,हितम् भक्षाः ,,,
,,१,हितम् भक्षाः इति चतुर्थीनिर्देशः ,
,,२,इतरथा हि अनिर्देशः,
4.4.76,तत् वहति रथयुगप्रासङ्गम् ,,,
,,१,वहत्यभिधाने रथशकटहलसीरेभ्यः प्रत्ययविधानानर्थक्यम् विहितत्वात् ,
,,२,शब्दभेदात् अविधानम् इति चेत् अर्थाश्रयत्वात् प्रत्ययविधानस्य अर्थसामान्यात् सिद्धम्,
4.4.82,सञ्ज्ञायाम् जन्याः ,,,
,,१,जन्याः इति निपातनानर्थक्यम् पञ्चमीनिर्देशात्,
4.4.83,विध्यति अधनुषा ,,,
,,१,विध्यति अकरणेन ,
,,२,इतरथा ह अतिप्रसङ्गः,
4.4.128,मत्वर्थे मासतन्वोः ,,,
,,१,मासतन्वोः अनन्तरार्थे वा ,
,,२,लुगकारेकाररेफाः च,
4.4.140,वसोः समूहे च ,,,
,,१,अक्षरसमूहे छन्दसः उपसङ्ख्यानम् ,
,,२,छन्दसि बहुभिर्वसव्यैरुपसङ्ख्यानम् ,
,,३,अग्निरीशेवसव्यस्य ,
,,४,स्वार्थविज्ञानात् सिद्धम्,
5.1.1,प्राक् क्रीतात् छः ,,,
,,१,प्राग्वचने उक्तम्,
5.1.2,उगवादिभ्यः यत् ,,,
,,१,यञ्ञ्यौ अञः पूर्वविप्रतिषिद्धम् सनङ्गूपानहौ प्रयोजनम् ,
,,२,ढञ् च ,
,,३,हविरपूपादिभ्यः विभाषायाः यत् ,
,,४,अन्नविकारेभ्यः च ,
,,५,नाभेः नभभावे प्रत्ययानुपपत्तिः प्रकृत्यभावात् ,
,,६,सिद्धम् तु शाखादिषु वचनात् ह्रस्वत्वम् च ,
,,७,नभ्यात् तु लुग्वचनम्,
5.1.4,विभाषा हविरपूपादिभ्यः ,,,
,,१,हविरपूपादिभ्यः अप्राप्ते,
5.1.6,शरीरावयवात् यत् ,,,
,,१,यत्प्रकरणे रथात् च,
5.1.9,आत्मन्विश्वजनभोगोत्तरपदात् खः ,,,
,,१,भोगोत्तरपदात् खविधाने अनिर्देशः पूर्वपदार्थहितत्वात् ,
,,२,भोगीनर् इति चेत् वावचनम् ,
,,३,राजाचार्याभ्याम् नित्यम् ,
,,४,खविधाने पञ्चजनात् उपसङ्ख्यानम् ,
,,५,सर्वजनात् ठञ् च ,
,,६,महाजनात् नित्यम्,
5.1.10,सर्वपुरुषाभ्याम् णढञौ ,,,
,,१,सर्वात् णस्य वावचनम् ,
,,२,पुरुषात् वधे,
5.1.12,तदर्थम् विकृतेः प्रकृतौ ,,,
,,१,तदर्थम् इति कृत्यनामभ्यः ठञ् ,
,,२,न वा प्रयोजनेन कृतत्वात्,
5.1.13,छदिरुपधिबलेः ढञ् ,,,
,,१,उपध्यर्थम् इति प्रत्ययानुपपत्तिः ,
,,२,सिद्धम् तु कृदन्तस्य स्वार्थे अञ्वचनात्,
5.1.19,आ अर्हात् अगोपुच्छसङ्ख्यापरिमाणात् ठक्,,श्लोक: ऊर्ध्वमानम् किल उन्मानम् परिमाणम् तु सर्वतः आयामः तु प्रमाणम् स्यात् सङ्ख्या बाह्या तु सर्वतः भेदभावम् ब्रवीति एषा न एषा मानम् कुतः चन ,
,,१,ठगादयः प्राक् अर्हात् चेत् अर्हे तद्विधिः ,
,,२,वस्ने वचनात् सिद्धम् इति चेत् मांसौदनिकादिषु अप्राप्तिः ,
,,३,आ अर्हात् चेत् भोजनादिषु अत्र्प्रसङ्गः ,
,,४,उक्तम् वा,
5.1.20,असमासे निष्कादिभ्यः ,,,
,,१,निष्कादिषु असमासग्रहणम् ज्ञापकम् पूर्वत्र तदन्ताप्रतिषेधस्य ,
,,२,प्राक् वतेः सङ्ख्यापूर्वपदानाम् तदन्तग्रहणम् अलुकि,
5.1.21,शतात् च ठन्यतौ अशते ,,,
,,१,शतप्रतिषेधे अन्यशतत्वे अप्रतिषेधः,
5.1.22,सङ्ख्यायाः अतिशदन्तायाः कन् ,,,
,,१,तिप्रतिषेधात् डतिग्रहणम् इति चेत् अर्थवद्ग्रहणात् सिद्धम्,
5.1.25,कंसात् टिठन् ,,,
,,१,टिथन् अर्धात् च ,
,,२,कार्षापणात् वा प्रतिः च P II,३४७
5.1.28,अध्यर्धपूर्वद्विगोः लुक् असञ्ज्ञायाम् ,,,
,,१,द्विगोः लुकि उक्तम् ,
,,२,सञ्ज्ञाप्रतिषेधानर्थक्यम् च तन्निमित्तत्वात् लोपस्य ,
,,३,उक्तम् सङ्ख्यात्वे प्रयोजनम् तस्मात् इह अध्यर्धग्रहणानर्थक्यम्,
5.1.29,विभाषा कार्षापणसहस्राभ्याम् ,,,
,,१,कार्षापणसहस्राभ्याम् सुवर्णशतमानयोः उपसङ्ख्यानम्,
5.1.30,द्वित्रिपूर्वात् निष्कात् बिस्तात् च ,,,
,,१,द्वित्रिभ्याम् द्वैयोग्यम् ,
,,२,तत्र च बहुग्रहणम्,
5.1.33,खार्याः ईकन् ,,,
,,१,खार्याः ईकन् केवलायाः च ,
,,२,काकिण्याः च उपसङ्ख्यानम् ,
,,३,केवलायाः च,
5.1.35,शाणात् वा ,,,
,,१,शतशाणाभ्याम् वा ,
,,२,द्वित्रिपूर्वात् अण् च,
5.1.37,तेन क्रीतम् ,,,
,,१,तेन क्रीतम् इति करणात् ,
,,२,अकर्त्रेकान्तात् ,
,,३,सङ्ख्यैकवचनात् द्विगोः च उपसङ्ख्यानम् ,
,,४,उक्तम् वा,
5.1.38,तस्य निमित्तम् संयोगोत्पातौ ,,,
,,१,तस्यनिमित्तप्रकरणे वातपित्तश्लेष्मभ्यः शमनकोपनयोः उपसङ्ख्यानम् ,
,,२,सन्निपातात् च,
5.1.39,गोद्व्यचः असङ्ख्यापरिमाणाश्वादेः यत् ,,,
,,१,यत्प्रकरणे ब्रह्मवर्चसात् च,
5.1.47,तद् अस्मिन् वृद्ध्यायलाभशुल्कोपदा दीयते ,,,
,,१,तद् अस्मिन् दीयते अस्मै इति च,
5.1.48,पूरणार्धात् ठन् ,,,
,,१,ठन्प्रकरणे अनन्तात् उपसङ्ख्यानम्,
5.1.52,सम्भवति अवहरति पचति ,,,
,,१,तत् पचति इति द्रोणात् अण् च,
5.1.55,कुलिजात् लुक्खौ च ,,,
,,१,कुलिजात् च इति सिद्धे लुक्खग्रहणानर्थक्यम् पूर्व्समिन् त्रिकभावात्,
5.1.57,तद् अस्य परिमाणम् सङ्ख्यायाः सञ्ज्ञासङ्घसूत्राध्ययनेषु ,,,
,,१,सञ्ज्ञायाम् स्वार्थे ,
,,२,ततः परिमाणिनि ,
,,३,जीवितपरिमाणे च उपसङ्ख्यानम् ,
,,४,जीवितपरिमाणे च इति अनर्थकम् वचनम् कालात् इति सिद्धत्वात् ,
,,५,इह वचने हि लुक्प्रसङ्गः ,
,,६,अन्येभ्यः अपि दृश्यते खारशताद्यर्थम् ,
,,७,उक्तम् वा ,
,,८,स्तोमे डविधिः पञ्चदशाद्यर्थः,
5.1.59,पङ्क्तिविंशतित्रिंशच्चत्वारिंशत्पञ्चाशत्षष्टिसप्तत्यशीतिनवतिशतम् ,,,
,,१,विंशत्यादयः दशात् चेत् समासवचनानुपपत्तिः ,
,,२,परिमाणिनि चेत् पुनः स्वार्थे प्रत्ययविधानम् ,
,,३,षष्ठीवचनविधिः च ,
,,४,अनारम्भः वा प्रातिपदिकविज्ञानात् यथा सहस्रादिषु,
5.1.6,,,,
",७६: छेदादिभ्यः नित्यम् पन्थः ण नित्यम् ",,,,
,,१,छेदादिपथिभ्यः विग्रहदर्शनात् नित्यग्रहणानर्थक्यम् ,
,,२,विकारार्थम् इति चेत् अकङादिभिः तुल्यम्,
5.1.71,यज्ञर्त्विग्भ्याम् घखञौ ,,,
,,१,यज्ञर्त्विग्भ्याम्तत् कर्म अर्हति इति उपसङ्ख्यानम्,
5.1.72,पारायणतुरायण्चान्द्रायणम् वर्तयति ,,,
,,१,तत् वर्तयति इति अनिर्देशः तत्र अदर्शनात् ,
,,२,इङ्यज्योः च दर्शनात्,
5.1.74,योजनम् गच्छति ,,,
,,१,योजनम् गच्छति इति क्रोशशतयोजनशतयोः उपसङ्ख्यानम् ,
,,२,ततः अभिगमनम् अर्हति इति च,
5.1.77,उत्तरपथेन आहृतम् च ,,,
,,१,आहृतप्रकरणे वारिजङ्गलस्थलकान्तारपूर्वपदात् उपसङ्ख्यानम् ,
,,२,अजपथशङ्कुपथाभ्याम् च ,
,,३,मधुकमरिचयोः अण् स्थलात्,
5.1.80,तम् अधीष्टः भृतः भूतः भावी ,,,
,,१,अधीष्टभृतयोः द्वितीयानिर्देशः अनर्थकः तत्र अदर्शनात् ,
,,२,सिद्धम् तु चतुर्थीनिर्देशात्,
5.1.84,अवयसि ठन् च ,,,
,,१,अवयसि ठन् च इति अनन्तरस्य अनुकर्षः,
5.1.90,षष्टिकाः षष्टिरात्रेण पच्यन्ते ,,,
,,१,षष्टिके सञ्ज्ञाग्रहणम् ,
,,२,उक्तम् वा,
5.1.94,तत् अस्य ब्रह्मचर्यम् ,,,
,,१,तत् अस्य ब्रह्मचर्यम् इति महानाम्न्यादिभ्यः उपसङ्ख्यानम् ,
,,२,तत् चरति इति च ,
,,३,अवान्तरदीक्षादिभ्यः डिनिः ,
,,४,अष्टाचत्वारिंशतः ड्वुन् च ,
,,५,चातुर्मास्यानाम् यलोपः च ,
,,६,चतुर्मासात् ण्यः यज्ञे तत्र भवे ,
,,७,सञ्ज्ञायाम् अण्,
5.1.96,तत्र च दीयते कार्यम् भववत् ,,,
,,१,कार्यग्रहणम् अनर्थकम् तत्रभवेन कृतत्वात्,
5.1.97,व्युष्टादिभ्यः अण् ,,,
,,१,अण्प्रकरणे अग्निपदादिभ्यः उपसङ्ख्यानम्,
5.1.111,अनुप्रवचनादिभ्यः छः ,,,
,,१,छप्रकरणे विशिपूरिपदिरुहिप्रकृतेः अनात् सपूर्वपदात् उपसङ्ख्यानम् ,
,,२,स्वर्गादिभ्यः यत् ,
,,३,पुण्याहवाचनादिभ्यः लुक्,
5.1.113,ऐकागारिकट् चौरे ,,,
,,१,एकागारात् निपातनानर्थक्यम् ठञ्प्रकरणात्,
5.1.114,आकालिकट् आद्यन्तवचने ,,,
,,१,आकालात् निपातनानर्थक्यम् ठञ्प्रकरणात् ,
,,२,आकालात् ठन् च,
5.1.115,तेन तुल्यम् क्रिया चेत् वतिः,,श्लोक: तपः श्रुतम् च योनिः च इति एतद् ब्राह्मणकारकम् तपःश्त्रुताभ्याम् यः हीनः जातिब्राह्मणः एव सः,
5.1.118,उपसर्गात् छन्दसि धात्वर्थे ,,,
,,१,स्त्रीपुंसाभ्याम् वत्युपसङ्ख्यानम्,
5.1.119,तस्य भावः त्वतलौ ,,,
,,१,स्त्रीपुंसाभ्याम् त्वतलोः उपसङ्ख्यानम् ,
,,२,वावचनम् च ,
,,३,अपवादसमावेशात् वा सिद्धम् ,
,,४,तस्य भावः इति अभिप्रायादिषु अतिप्रसङ्गः ,
,,५,सिद्धम् तु यस्य गुणस्य भावात् द्रव्ये शब्दनिवेशः तदभिधाने त्वतलौ ,
,,६,यत् वा सर्वे भावाः स्वेन भावेन भवन्ति सः तेषाम् भावः तदभिधाने ,
,,७,उक्तम् वा ,
,,८,त्वतल्भ्याम् नञ्समासः पूर्वविप्रतिषिद्धम् त्वतलोः स्वरसिद्ध्यर्थम् ,
,,९,वा छन्दसि ,
,,१०,नञ्समासात् अन्यः भाववचनः स्वरोत्तरपदवृद्ध्यर्थम्,
5.1.120,आ च त्वात् ,,,
,,१,आ च त्वात् इति चकारकरणम् अपवादसमावेशार्थम्,
5.1.121,न नञ्पूर्वात् तत्पुरुषात् अचतुरसङ्गतलवणबटवुधकतरसलसेभ्यः ,,,
,,१,न नञ्पूर्वात् इति उत्तरस्य प्रतिषेधः,
5.1.122,पृथ्वादिभ्यः इमनिच् वा ,,,
,,१,पृथ्वादिभ्यः वावचनम् अण्समावेशार्थम्,
5.1.124,गुणवचनब्राह्मणादिभ्यः कर्मणि च ,,,
,,१,ब्राह्मणादिषु चातुर्वर्ण्यादीनाम् उपसङ्ख्यानम् ,
,,२,अर्हतः नुम् च,
5.1.130,हायनान्तयुवादिभ्यः अण् ,,,
,,१,अण्प्रकरणे श्रोत्रियस्य,
5.2.4,,,,
विभाषा तिलमाषोमाभङ्गाणुभ्यः ,,,,
,,१,तिलादिभ्यः खञ् च ,
,,२,उमाभङ्गयोः अधान्यत्वात्,
5.2.6,यथामुखसम्मुखस्य दर्शनः खः ,,,
,,१,सम्मुख इति समस्य अन्तलोपः,
5.2.10,परोवरपरम्परपुत्रपुत्रम् अनुभवति ,,,
,,१,परोवर इति परसोत्ववचनम् ,
,,२,परपरतराणाम् परम्परभावः P II,३७३
5.2.12,समाम् समाम् विजायते ,,,
,,१,समाम् समाम् विजायते इति यलोपवचनात् अलुग्विज्ञानम् इति चेत् उत्तरपदस्य लुग्वचनम् ,
,,२,सिद्धम् तु पूर्वपदस्य यलोपवचनात् ,
,,३,अनुत्पत्तौ उत्तरपदस्य च वावचनम्,
5.2.14,आगवीनः ,,,
,,१,गोः आङ्पूर्वात् अ तस्य गोः प्रतिदानात् कारिणि खः,
5.2.23,हैयङ्गवीनम् सञ्ज्ञायाम् ,,,
,,१,ह्योगोदोहस्य हियङ्ग्वादेशः सञ्ज्ञायाम् तस्य विकारे,
5.2.29,सम्प्रदोः च कटच् ,,,
,,१,कटच्प्रकरणे अलाबूतिलोमाभ्यः रजसि उपसङ्ख्यानम् ,
,,२,भङ्गायाः च ,
,,३,गोष्ठादयः स्थानादिषु पशुनामादिभ्यः ,
,,३,उपमानात् वा सिद्धम्,
5.2.33,इनच्पिटच् चिकचि च ,,,
,,१,इनच्पिटच्काः चिकचिचिकादेशाः च ,
,,२,क्लिन्नस्य चिल्पिल् लः च अस्य चक्षुषी,
5.2.37,प्रमाणे द्वयसज्दघ्नञ्मात्रचः,,श्लोकवार्त्तिक: प्रमाणम् प्रत्ययार्थः न तद्वति अस्य इति वर्तनात् प्रथमः च द्वितीयः च ऊर्ध्वमाने मतौ मम P II११६) प्रमाणे लः द्विगोः नित्यम् डट् स्तोमे शच्शनोः डिनिः प्रमाणपरिमाणाभ्याम् सङ्ख्यायाः च संशये ,
,,१,वत्वन्तात् स्वार्थे द्वयसज्मात्रचौ बहुलम्,[प्रमाणम् प्रत्ययार्थः न तद्वति अस्य इति वर्तनात् प्रथमः च द्वितीयः च ऊर्ध्वमाने मतौ मम प्रमाणे लः द्विगोः नित्यम् डट् स्तोमे शच्शनोः डिनिः प्रमाणपरिमाणाभ्याम् सङ्ख्यायाः च संशये ]
5.2.39,यत्तदेतेभ्यः परिमाणे वतुप्,,श्लोकवार्त्तिक: डावतौ अर्थवैशेष्यात् निर्देशः पृथक् उच्यते मात्राद्यप्रतिघाताय भावः सिद्धः च डावतोः ,
,,१,वतुप्प्रकरणे युष्मदस्मद्भ्याम् छन्दसि सादृशे उपसङ्ख्यानम्,[डावतौ अर्थवैशेष्यात् निर्देशः पृथक् उच्यते मात्राद्यप्रतिघाताय भावः सिद्धः च डावतोः ]
5.2.42,सङ्ख्यायाः अवयवे तयप् ,,,
,,१,अवयवविधाने अवयविनि प्रत्ययः,
5.2.45,तत् अस्मिन् अधिकम् इति दशान्तात् डः,,श्लोक: अधिके समानजातौ इष्टम् शतसहस्रयोः यस्य सङ्ख्या तदाधिक्ये डः कर्तव्यः मतः मम,[अधिके समानजातौ इष्टम् शतसहस्रयोः यस्य सङ्ख्या तदाधिक्ये डः कर्तव्यः मतः मम ] 
,,१,डविधाने परिमाणशब्दानाम् आधिक्यस्य अधिकरणाभावात् अनिर्देशः ,
,,२,सिद्धम् तु पञ्चमीनिर्देशात्,
5.2.46,शदन्तविंशतेः च ,,,
,,१,शद्ग्रहणे अन्तग्रहणम् प्रत्ययग्रहणे यस्मात् सः तदादेः अधिकार्थम् ,
,,२,सङ्ख्याग्रहणम् च ,
,,३,विंशतेः च,
5.2.47,सङ्ख्यायाः गुणस्य निमाने मयट् ,,,
,,१,निमाने गुणिनि ,
,,२,भूयसः ,
,,३,एकः अन्यतरः ,
,,४,समानानाम् श्लोकपाद: निमेये च अपि दृश्यते,
5.2.48,तस्य पूरणे डट् ,,,
